policy_id,title,organization,stage2_category,confidence,reason,candidate_count,direct_cash_candidate_count,candidate_types,estimated_amount_manwon,estimated_type,estimated_context,direct_candidate_summary,manual_status,manual_category,url
PBLN_000000000120871,[경북] 2026년 초거대 AI 기술 컨설팅 신규 대상기업 모집 공고(초거대 AI 클라우드 팜 실증 및 확산 환경 조성사업),경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120871
PBLN_000000000123515,2026년 7월 문화산업 완성보증 공고,문화체육관광부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123515
PBLN_000000000123516,2026년 7월 콘텐츠IP보증 공고,문화체육관광부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123516
PBLN_000000000123517,2026년 7월 문화콘텐츠기업보증 공고,문화체육관광부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123517
PBLN_000000000123533,2026년 오픈데이터포럼(ODF) 공공데이터ㆍAI 활용 리빙랩 프로젝트 모집 공고,행정안전부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123533
PBLN_000000000122761,"2026년 2차 재생에너지R&D(태양광, 풍력) 신규지원대상 연구개발과제 공고",기후에너지환경부,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,pending,ratio_only,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122761
PBLN_000000000123557,[전북] 익산시 2026년 주얼리기업 성과형 장비 활용 지원 사업 참여기업 모집 공고(귀금속장비운영사업),전북특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123557
PBLN_000000000123562,[경기] 2026년 글로벌 오픈이노베이션 프로그램 참가기업 모집 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,"non_cash, support_amount",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123562
SMARTFACTORY:2026-N-0085:1,[경기북부]2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0085&pbancSn=1
PBLN_000000000122825,2026년 제3회 신제품(NEP)지정 신규신청(100대 전략품목 포함) 및 유효기간 연장신청 접수 공고,산업통상부,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122825
PBLN_000000000123154,2026년 3차 조선해양산업기술개발사업 신규지원 대상과제 공고,산업통상부,ratio_only,none,금액 후보 없이 지원비율만 있음,13,0,support_amount,,,,,reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123154
PBLN_000000000123587,[부산ㆍ울산ㆍ경남] 2026년 동남 정보보호클러스터 보안 테스팅 지원사업 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123587
PBLN_000000000123119,2026년 바이오프린팅 활용 첨단바이오 활성화 지원사업(시설ㆍ장비 활용) 수혜기업 모집 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123119
TECHNOPARK:1343,2026년 충남 디스플레이 특화단지 R&D 컨설팅 지원 수혜기업 모집,충남테크노파크,roi_estimate_medium_max_cash,medium,복수 직접지원 후보 중 최대 현금성 금액을 추정 후보로 선택,2,2,support_amount,300.0,support_amount,"사업 신청서류 검토 및 보완지원 포함 기업당 1,000천원 이내 Special R&D 기획·연계지원 2-1. R&D 기획 지원 2-2. R&D 연계 지원 기업당 3,000천원 이내 ※ 지원신청 시, 지원 트랙을 선택하여 신청(※ 복수로 트랙 선택 가능) 2. 세부 지원 내용 󰊱 [Basic 트랙] 사업계획 기초자문·신청 컨설팅 ○ (공모사업 정보제공) 정부(중기부, 산업부, 과기부 등)","300.0만원/support_amount/사업 신청서류 검토 및 보완지원 포함 기업당 1,000천원 이내 Special R&D 기획·연계지원 2-1. R&D 기획 지원 2-2. R&D 연계 지원 기업당 3,000천원 이내 ※ 지원신청 시, 지원 트랙을 선택하여 신청(※ 복수로 트랙 선택 가능) 2. 세부 지원 내용 󰊱 [Basic 트랙] 사업계획 기초자문·신청  || 100.0만원/support_amount/sic 사업계획 기초자문 ·신청 컨설팅 1-1. 공모사업 정보제공 지원 1-2. 사업계획서, 발표자료 보완지원 *공모사업 신청서류 검토 및 보완지원 포함 기업당 1,000천원 이내 Special R&D 기획·연계지원 2-1. R&D 기획 지원 2-2. R&D 연계 지원 기업당 3,000천원 이내 ※ 지원신청 시, 지원 트",pending,manual_representative_recoverable,https://www.ctp.or.kr/business/datadetail.do?seq=2709286
PBLN_000000000123188,[경북] 북부 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,"non_cash, support_amount",,,,,reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123188
PBLN_000000000123599,[울산] 2026년 지역 중소기업 가치 성장 ESG 정밀진단 및 컨설팅 참여 기업 모집 공고,울산광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123599
PBLN_000000000123261,[인천] 2026년 우수디자인 시제품개발지원사업 모집 공고,인천광역시,roi_estimate_medium_max_cash,medium,복수 직접지원 후보 중 최대 현금성 금액을 추정 후보로 선택,3,2,"support_amount, support_ratio",2500.0,support_amount,"음의 각 호와 같다. 1) 인천소재 제작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 80% ※ 개발비용 : 부가세를 제외한 공급가액 최대 2,500만원 한도 워킹목업제작 최대 800만원 한도 2) 타지역 소재 제작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 70% ※ 개발비용 : 부가세를 제외한 공급가액 최대 2,500만원 한도 워킹목업제작","2500.0만원/support_amount/음의 각 호와 같다. 1) 인천소재 제작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 80% ※ 개발비용 : 부가세를 제외한 공급가액 최대 2,500만원 한도 워킹목업제작 최대 800만원 한도 2) 타지역 소재 제작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 70% ※ 개발비용 || 800.0만원/support_amount/작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 80% ※ 개발비용 : 부가세를 제외한 공급가액 최대 2,500만원 한도 워킹목업제작 최대 800만원 한도 2) 타지역 소재 제작기업 매칭 과제 氠瑢 개발분야 지원비율 지원금액 금형제작 개발비용의 70% ※ 개발비용 : 부가세를 제외한 공급가액 최대 2",reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123261
SMARTFACTORY:2026-N-0073:1,[충남] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0073&pbancSn=1
PBLN_000000000123615,2026년 독서경영 우수직장 인증 신청 공고,문화체육관광부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,11,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123615
PBLN_000000000123621,[경남] 2026년 하반기 농어촌진흥기금 융자계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123621
PBLN_000000000123766,[충북] 2026년 스마트공장 구축 자부담금 지원사업 수혜기업 모집 공고,충청북도,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,4,4,support_amount,,,,"4000.0만원/support_amount/제조혁신 지원사업’협약 완료 후 자부담금 전액 납부한 도내 도입기업 ☞ 사업 유형별 아래의 총사업비 범위 내에서 지원 ① 아래 사업은 총사업비의 10%, 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+, 도약(Jump-Up)) 스마트공장 구축사업 - 제조AI특화 스마트공장 구축사업 || 4000.0만원/support_amount/신 지원사업’협약 완료 후 자부담금 전액 납부한 도입기업 m (지원내용) 사업 유형별 아래의 총사업비 범위 내에서 지원 ① 아래 사업은 총사업비의 10%, 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+, 도약(Jump-Up)) 스마트공장 구축사업 - 제조AI특화 스마트공장 구축사 || 2000.0만원/support_amount/② 아래 사업은 총사업비의 15%, 최대 5.7백만원 자부담금 지원 - 2026년 제조DX멘토단 활용지원사업(사후관리) ③ 아래 사업은 총사업비의 5%, 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형, 자율형공장 || 2000.0만원/support_amount/② 아래 사업은 총사업비의 15%, 최대 5.7백만원 자부담금 지원 - 2026년 제조DX멘토단 활용지원사업(사후관리) ③ 아래 사업은 총사업비의 5%, 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형, 자율형공장",pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123766
PBLN_000000000123451,바이오의약품 소재부품장비 기업지원 프로그램 모집 공고,산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123451
PBLN_000000000123625,[대구] 2026년 마을기업 로컬 업 협업 지원사업 참여기업 추가 모집 공고,대구광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123625
PBLN_000000000123630,[전북] 2026년 게임인재 맞춤형 인턴십 지원사업 모집 공고,전북특별자치도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123630
PBLN_000000000123638,[경남] 2026년 4차 기술경영 애로해결을 위한 Quick Solution Program(기술닥터 및 이노카페심층상담) 참여기업 모집 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123638
TECHNOPARK:1873,「충남 지역혁신클러스터육성(비R&D)사업」사업화 지원 수혜기업 모집 공고(2차),충남테크노파크,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,8,2,"consulting_fee, non_cash, support_amount, support_ratio, total_support_scale",,,,"2000.0만원/support_amount/허지원⚬ 기술 및 서비스에 대한 국내·외 특허, 조사·분석, 출원 및 등록 최대 2,000만원/건마케팅⚬ 기업 카탈로그, 동영상, 홈페이지 등 홍보매체 제작최대 2,000만원/건국내외전시회⚬ 전시회 참가지원(부스임차비, 기자재 대여 비용 등)을 통한 시장 창출, 확보 및 활성화 지원최대 2,000만원/건디자인⚬ 제품 및  || 2000.0만원/support_amount/, 홈페이지 등 홍보매체 제작최대 2,000만원/건국내외전시회⚬ 전시회 참가지원(부스임차비, 기자재 대여 비용 등)을 통한 시장 창출, 확보 및 활성화 지원최대 2,000만원/건디자인⚬ 제품 및 기업 이미지 제고를 위한 디자인 개발(제품, CI·BI, 포장 등) 최대 2,000만원/건컨설팅⚬ 기업 역량 진단 및 사업화 전",pending,manual_representative_recoverable,https://www.ctp.or.kr/business/datadetail.do?seq=2709316
PBLN_000000000123657,2026년 전북 시네마틱 미드폼 콘텐츠 제작지원 모집 공고,전북특별자치도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123657
PBLN_000000000123661,2026년 중소사업장 유해화학물질 취급시설 안전관리 지원 사업 참여 사업장 모집 공고,기후에너지환경부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,8,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123661
PBLN_000000000123663,2026년 3차 예술산업 금융지원 시범사업(융자) 공고,문화체육관광부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123663
PBLN_000000000123301,[전남광주] 2026년 뿌리산업 선도기업 육성사업 기업 맞춤형 디지털전환 수준진단 및 컨설팅 지원 수혜기업 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123301
PBLN_000000000123680,2026년 중견기업-공공연 개방형 혁신 지원 사업 신규과제 모집 공고,산업통상부,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_amount,,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123680
PBLN_000000000123672,[대전] 2026년 반도체대전(SEDEX) 대전공동관 참가기업 모집 공고(시스템반도체 기술 지원사업),대전광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123672
PBLN_000000000123684,2026년 전남 콘텐츠 IP 패키지 지원 참가기업 모집 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123684
SMARTFACTORY:2025-N-0202:2,2026년 디지털협업공장 구축 지원사업 컨소시엄 모집공고,스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,21,14,"education_fee, support_amount, support_ratio",,,,"25000.0만원/support_amount/4월 ~ 구 분 사업공고 주요변경사항2025년도 2026년도지원한도(고도화) 최대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목적)개별공장의스마트화지원을넘어스마트공장간데이터기반의상호연결을통해시너지창출및기업간연계성강화◦(지원대상)국내중소⸱중견 || 20000.0만원/support_amount/선정평가협약’25년 12월 8일 ~ ’26년 1월 7일’26년 1~3월’26년 4월 ~ 구 분 사업공고 주요변경사항2025년도 2026년도지원한도(고도화) 최대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목적)개별공장의스마트화지원을넘어스마트 || 20000.0만원/support_amount/년 1월 7일’26년 1~3월’26년 4월 ~ 구 분 사업공고 주요변경사항2025년도 2026년도지원한도(고도화) 최대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목적)개별공장의스마트화지원을넘어스마트공장간데이터기반의상호연결을통해시너지창출및기 || 20000.0만원/support_amount/개컨소시엄내외◦(지원조건)컨소시엄당정부지원금최대10억(총사업비50%이내)-(개별기업)목표수준별총2.5억원내에서2회(1회차고도화→2회차동일수준)까지지원하되,회당최대2억원한도,지원비율50%이내에서지원 * 예시 : 26년(목표수준 중간1, 고도화) 1.5억 → ‘27년 이후(목표수준 중간1, 동일수준) 1억-단,공고일전에스마트 || 20000.0만원/support_amount/26년 사업목표수준∘ ‘25년 이전 고도화 목표(중간1) 달성한 기업이 중간1 동일수준 목표로 지원할 경우 최대 0.5억원중간1(동일수준)∘ 최초신청 기업 최대 2억원중간1 또는중간2(고도화)∘ 기초수준 구축기업최대 2억원중간1 또는중간2(고도화)∘ ‘25년 이전 중간1을 지원받아 목표달성한 기업이 중간2를 목표로 하는  || 20000.0만원/support_amount/달성한 기업이 중간1 동일수준 목표로 지원할 경우 최대 0.5억원중간1(동일수준)∘ 최초신청 기업 최대 2억원중간1 또는중간2(고도화)∘ 기초수준 구축기업최대 2억원중간1 또는중간2(고도화)∘ ‘25년 이전 중간1을 지원받아 목표달성한 기업이 중간2를 목표로 하는 경우 최대 2억원중간2(고도화)∘ 과거 정부지원사업 구축 ",pending,manual_representative_recoverable,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0202&pbancSn=2
PBLN_000000000123399,[경북] 2026년 소공인 클린제조환경조성 사업 모집 공고,경상북도,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,6,5,"support_amount, support_ratio",,,,"1050.0만원/support_amount/담(30%)안전·환경 일반· 산업안전 예방위한 장치교체·개보수, (스마트)안전장비, 산업폐기물 처리 등 지원50개사내외630만원이내270만원 이상고위험업종*** 1,050만원이내450만원이상에너지효율· 작업공정별 에너지절감을 위한 고효율장비, 온실가스 감축 설비 등 교체·개보수·공사 지원490만원이내210만원이상 * 본  || 630.0만원/support_amount/세부지원내용지원규모지원한도국비 (70%)자부담(30%)안전·환경 일반· 산업안전 예방위한 장치교체·개보수, (스마트)안전장비, 산업폐기물 처리 등 지원50개사내외630만원이내270만원 이상고위험업종*** 1,050만원이내450만원이상에너지효율· 작업공정별 에너지절감을 위한 고효율장비, 온실가스 감축 설비 등 교체·개보수· || 490.0만원/support_amount/이내270만원 이상고위험업종*** 1,050만원이내450만원이상에너지효율· 작업공정별 에너지절감을 위한 고효율장비, 온실가스 감축 설비 등 교체·개보수·공사 지원490만원이내210만원이상 * 본 사업과 무관한 단순 장비 교체·구매 혹은 자산성 품목 구입 불가 ** 유해 위험요인 사전차단을 위해 산업안전보건법에서 정하는 범 || 270.0만원/support_amount/원규모지원한도국비 (70%)자부담(30%)안전·환경 일반· 산업안전 예방위한 장치교체·개보수, (스마트)안전장비, 산업폐기물 처리 등 지원50개사내외630만원이내270만원 이상고위험업종*** 1,050만원이내450만원이상에너지효율· 작업공정별 에너지절감을 위한 고효율장비, 온실가스 감축 설비 등 교체·개보수·공사 지원49 || 210.0만원/support_amount/이상고위험업종*** 1,050만원이내450만원이상에너지효율· 작업공정별 에너지절감을 위한 고효율장비, 온실가스 감축 설비 등 교체·개보수·공사 지원490만원이내210만원이상 * 본 사업과 무관한 단순 장비 교체·구매 혹은 자산성 품목 구입 불가 ** 유해 위험요인 사전차단을 위해 산업안전보건법에서 정하는 범위 내 안전장비",pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123399
PBLN_000000000123709,[강원] 2026년 2차 소상공인 경영안정자금 지원사업 공고,강원특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,5,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123709
PBLN_000000000123711,[전남광주] 2026년 소상공인 육성자금 지원계획 변경 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123711
PBLN_000000000123712,[강원] 바이오ㆍ헬스케어 AI 대전환 실증기업 모집 공고(지역 주도형 AI 대전환 사업),강원특별자치도,ratio_only,none,금액 후보 없이 지원비율만 있음,2,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123712
PBLN_000000000123713,[강원] 바이오ㆍ헬스케어 AI 대전환 수요기업 모집 공고(지역 주도형 AI 대전환 사업),강원특별자치도,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123713
SMARTFACTORY:2026-N-0075:1,[경남]2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0075&pbancSn=1
PBLN_000000000123725,[경북] 청송군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,경상북도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123725
SMARTFACTORY:2025-N-0210:1,2026년도 지역특화 프로젝트「레전드50+」연계 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,21,15,"education_fee, subsidy, support_amount",,,,"1000000.0만원/subsidy/장비‧제어기‧센서 등 구축 지원 * SaaS형 솔루션 도입시 우대(가점 부여, 서비스사용료는 기업부담금으로 계상 가능) □ 지원 과제 및 조건 ◦ (지원 예산) 100억원 * 사업 운영상황에 따라 변동 가능 ◦ (지원 조건) 과제별 수준향상 정도에 따라 정부지원금 차등지급 지원유형 지원기간 지원한도 지원비율 구축목표수준  || 50000.0만원/support_amount/내중간1 이상목표 설정 필수※ 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준목표수준최대 지원한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② 현재 구축수 || 50000.0만원/support_amount/한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② 현재 구축수준 ‘중간1‘ → 목표수준 ’중간2‘ : 최대 2억원 지원가능 ** ’26년 레 전 드50+스 마 트 공 장 구 축 후, 선 도 || 50000.0만원/support_amount/목표 설정 필수 ※ 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준 목표수준 최대 지원한도 미적용  중간1 3억원 중간2 5억원 기초  중간1 2억원 중간2 4억원 중간1  중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② || 50000.0만원/support_amount/1 3억원 중간2 5억원 기초  중간1 2억원 중간2 4억원 중간1  중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② 현재 구축수준 ‘중간1‘ → 목표수준 ’중간2‘ : 최대 2억원 지원가능 ** ’26년 󰡔레전드50 + 󰡕스마트공장 구축 후, 선도형제조혁신사 || 40000.0만원/support_amount/구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준목표수준최대 지원한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② 현재 구축수준 ‘중간1‘ → 목표수준 ’중",pending,manual_representative_recoverable,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0210&pbancSn=1
SMARTFACTORY:2026-N-0011:1,2026년도 제조DX멘토단 활용지원(사전기획) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0011&pbancSn=1
PBLN_000000000123747,2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123747
SMARTFACTORY:2026-N-0106:1,(충북) 2026년 제조 AI 현장 적용 지원 사업,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0106&pbancSn=1
